block_diagonal,corr_first,corr_second,prop_non_zero,FDR_rand_plus_MS,FDR_rand_only,FDR_MS_only,TPR_rand_plus_MS,TPR_rand_only,TPR_MS_only,round_prop_non_zero
0.0,0.0,0.0,0.050000000000000044,0.13221690590111643,0.054329004329004324,0.09773809523809524,0.9400000000000001,0.8800000000000001,0.5299999999999999,0.05
0.0,0.0,0.0,0.09999999999999998,0.2548538160891543,0.13982817620975516,0.19333333333333333,0.82,0.63,0.22000000000000003,0.1
0.0,0.0,0.0,0.15000000000000002,0.19516742729505704,0.1726215538847118,0.16303030303030303,0.6699999999999999,0.3833333333333333,0.11666666666666665,0.15
0.0,0.0,0.0,0.19999999999999996,0.21919107075357078,0.09191919191919193,0.19642857142857142,0.384375,0.16562499999999997,0.078125,0.2
0.0,0.0,0.1,0.050000000000000044,0.13862716231137287,0.1392825311942959,0.1446969696969697,0.9400000000000001,0.9100000000000001,0.5399999999999999,0.05
0.0,0.0,0.1,0.09999999999999998,0.2759965336595771,0.18926572078106602,0.1049242424242424,0.8150000000000001,0.6050000000000001,0.195,0.1
0.0,0.0,0.1,0.15000000000000002,0.21113906023527823,0.21468247332377763,0.1683333333333333,0.63,0.3466666666666666,0.06666666666666667,0.15
0.0,0.0,0.1,0.19999999999999996,0.23553457201165182,0.24736482231219076,0.17193939393939395,0.39249999999999996,0.19,0.1325,0.2
0.0,0.0,0.2,0.050000000000000044,0.17756410256410254,0.080995670995671,0.09120879120879122,0.9199999999999999,0.85,0.57,0.05
0.0,0.0,0.2,0.09999999999999998,0.2210537140903483,0.13490440115440114,0.25227272727272726,0.775,0.515,0.255,0.1
0.0,0.0,0.2,0.15000000000000002,0.3046728734228734,0.21392684610075918,0.20576131687242796,0.6296296296296298,0.44444444444444453,0.1740740740740741,0.15
0.0,0.0,0.2,0.19999999999999996,0.24267278698313183,0.2177579365079365,0.2858008658008658,0.2825000000000001,0.16,0.10750000000000001,0.2
0.0,0.0,0.3,0.050000000000000044,0.3139210789210789,0.11639249639249638,0.18333333333333335,0.8800000000000001,0.82,0.49000000000000005,0.05
0.0,0.0,0.3,0.09999999999999998,0.10109658678286129,0.17918847673749635,0.20641882483987745,0.711111111111111,0.6111111111111112,0.2,0.1
0.0,0.0,0.3,0.15000000000000002,0.23116420616420616,0.2215394331576331,0.18206349206349207,0.5633333333333334,0.3566666666666666,0.17333333333333334,0.15
0.0,0.0,0.3,0.19999999999999996,0.35419899229465746,0.1412531328320802,0.25632900432900435,0.38249999999999995,0.23500000000000001,0.1275,0.2
0.0,0.0,0.4,0.050000000000000044,0.12873376623376623,0.15518315018315018,0.09333333333333332,0.93,0.8399999999999999,0.55,0.05
0.0,0.0,0.4,0.09999999999999998,0.148559670781893,0.08156070509011687,0.2581955081955082,0.6833333333333333,0.5666666666666668,0.2,0.1
0.0,0.0,0.4,0.15000000000000002,0.21354148571836876,0.11759670884670884,0.24940476190476196,0.6666666666666667,0.37000000000000005,0.15999999999999998,0.15
0.0,0.0,0.4,0.19999999999999996,0.26180641821946177,0.1889630467571644,0.15833333333333333,0.325,0.195,0.06499999999999999,0.2
0.0,0.1,0.0,0.050000000000000044,0.1706076817918923,0.08984848484848484,0.12808080808080807,0.95,0.8699999999999999,0.5,0.05
0.0,0.1,0.0,0.09999999999999998,0.20213425105629002,0.15272936557766278,0.18944444444444444,0.795,0.5,0.2,0.1
0.0,0.1,0.0,0.15000000000000002,0.19341644466644467,0.23166666666666663,0.12,0.64,0.4366666666666667,0.06999999999999999,0.15
0.0,0.1,0.0,0.19999999999999996,0.22850834201640655,0.13075757575757577,0.45804954304954304,0.35500000000000004,0.14250000000000002,0.135,0.2
0.0,0.1,0.1,0.050000000000000044,0.15513079513079514,0.1326262626262626,0.0125,0.93,0.8699999999999999,0.48999999999999994,0.05
0.0,0.1,0.1,0.09999999999999998,0.15394117647058822,0.12110764874511677,0.1861111111111111,0.805,0.5349999999999999,0.225,0.1
0.0,0.1,0.1,0.15000000000000002,0.2241236772486772,0.2114507952067922,0.14761904761904762,0.6799999999999999,0.4533333333333333,0.08333333333333333,0.15
0.0,0.1,0.1,0.19999999999999996,0.17929414030526264,0.1842503695135274,0.2847619047619048,0.3175,0.1725,0.14750000000000002,0.2
0.0,0.1,0.2,0.050000000000000044,0.2686387686387686,0.09680319680319682,0.16319264069264067,0.96,0.8300000000000001,0.5199999999999999,0.05
0.0,0.1,0.2,0.09999999999999998,0.22911089753594496,0.19625148730411887,0.3528114478114478,0.7899999999999999,0.5650000000000001,0.21999999999999997,0.1
0.0,0.1,0.2,0.15000000000000002,0.25752410310037566,0.11753496503496504,0.08285714285714285,0.7133333333333334,0.38,0.08666666666666667,0.15
0.0,0.1,0.2,0.19999999999999996,0.2429473716079607,0.1267094017094017,0.4019047619047619,0.45,0.1525,0.11499999999999999,0.2
0.0,0.1,0.3,0.050000000000000044,0.2045850951374207,0.11915306915306915,0.12727272727272726,0.8800000000000001,0.82,0.44000000000000006,0.05
0.0,0.1,0.3,0.09999999999999998,0.25885607940241806,0.20097496706192358,0.14583333333333331,0.77,0.595,0.22000000000000003,0.1
0.0,0.1,0.3,0.15000000000000002,0.22662118328142172,0.1930076044240131,0.15478312537136066,0.6777777777777778,0.4074074074074074,0.14814814814814817,0.15
0.0,0.1,0.3,0.19999999999999996,0.2514675285954356,0.1881241281937876,0.24347826086956523,0.39249999999999996,0.21000000000000002,0.12250000000000001,0.2
0.0,0.1,0.4,0.050000000000000044,0.19585948471818035,0.19914938862307283,0.13428571428571429,0.9,0.85,0.52,0.05
0.0,0.1,0.4,0.09999999999999998,0.28615698646981785,0.2691881679850788,0.2799025974025974,0.7249999999999999,0.58,0.18,0.1
0.0,0.1,0.4,0.15000000000000002,0.18523626842041166,0.17403966647387697,0.2102766798418972,0.5766666666666667,0.38000000000000006,0.16666666666666666,0.15
0.0,0.1,0.4,0.19999999999999996,0.22572662631486162,0.16095238095238099,0.29841269841269835,0.25999999999999995,0.165,0.08,0.2
0.0,0.2,0.0,0.050000000000000044,0.14001096942273414,0.07893939393939395,0.165,0.93,0.85,0.4899999999999999,0.05
0.0,0.2,0.0,0.09999999999999998,0.23641231215021538,0.1082073058520427,0.30393939393939395,0.77,0.485,0.215,0.1
0.0,0.2,0.0,0.15000000000000002,0.19594158974136727,0.1924027388733271,0.16051739926739927,0.6666666666666667,0.43999999999999995,0.16999999999999998,0.15
0.0,0.2,0.0,0.19999999999999996,0.15146978021978022,0.25223571749887536,0.31333333333333335,0.27999999999999997,0.20250000000000004,0.039999999999999994,0.2
0.0,0.2,0.1,0.050000000000000044,0.19903804528804528,0.13380273321449793,0.0661111111111111,0.95,0.85,0.48999999999999994,0.05
0.0,0.2,0.1,0.09999999999999998,0.17145851013127902,0.09233640755379885,0.16203703703703703,0.7277777777777777,0.5555555555555556,0.24444444444444446,0.1
0.0,0.2,0.1,0.15000000000000002,0.20448088023088024,0.26753257363551486,0.14291666666666664,0.5833333333333333,0.45,0.11666666666666665,0.15
0.0,0.2,0.1,0.19999999999999996,0.23980092943192285,0.17402301042461227,0.11123376623376621,0.4225,0.19,0.085,0.2
0.0,0.2,0.2,0.050000000000000044,0.15147186147186148,0.087016317016317,0.18555555555555556,0.9099999999999999,0.8400000000000001,0.47000000000000003,0.05
0.0,0.2,0.2,0.09999999999999998,0.1807096498272969,0.1720745739767479,0.20238095238095238,0.73,0.5800000000000001,0.25,0.1
0.0,0.2,0.2,0.15000000000000002,0.1908549137705148,0.22634262587690523,0.09741379310344828,0.6033333333333333,0.43666666666666665,0.09333333333333334,0.15
0.0,0.2,0.2,0.19999999999999996,0.22311294023913325,0.17994541690193863,0.2140350877192982,0.39250000000000007,0.1575,0.10500000000000001,0.2
0.0,0.2,0.3,0.050000000000000044,0.21632187257187258,0.23212121212121212,0.1396103896103896,0.9099999999999999,0.85,0.5800000000000001,0.05
0.0,0.2,0.3,0.09999999999999998,0.269119620097881,0.22449432404540764,0.1894871794871795,0.74,0.6700000000000002,0.23500000000000001,0.1
0.0,0.2,0.3,0.15000000000000002,0.22518860330055776,0.16963263125763123,0.12393939393939393,0.7233333333333334,0.4666666666666667,0.12999999999999998,0.15
0.0,0.2,0.3,0.19999999999999996,0.22766663327638934,0.21222222222222223,0.17775757575757573,0.3625,0.195,0.10500000000000001,0.2
0.0,0.2,0.4,0.050000000000000044,0.20997002997002995,0.15328005328005329,0.0667857142857143,0.9200000000000002,0.8300000000000001,0.5399999999999999,0.05
